W0324 07:01:05.608000 3869 torch/distributed/run.py:803] 
W0324 07:01:05.608000 3869 torch/distributed/run.py:803] *****************************************
W0324 07:01:05.608000 3869 torch/distributed/run.py:803] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0324 07:01:05.608000 3869 torch/distributed/run.py:803] *****************************************
logs/b15221bc-0779-4d2a-96ee-874e940c8cba.txt
val_bpb:enabled tokenizer_kind=sentencepiece tokenizer_path=./data/tokenizers/fineweb_4096_bpe.model
train_loader:dataset:fineweb10B_sp4096 train_shards:80 val_tokens:44847104
model_params:26041425 world_size:8 grad_accum_steps:1
optimizations: fuse_qkv:True batch_muon:True fa3:True
attention_mode:gqa num_heads:8 num_kv_heads:4
tie_embeddings:True embed_lr:0.03 head_lr:0.0 matrix_lr:0.02 scalar_lr:0.02
train_batch_tokens:786432 train_seq_len:1024 iterations:20000 warmup_steps:20 max_wallclock_seconds:600.000
seed:42 ema_enabled:True ema_decay:0.999 ema_every:10
ttt_lora_rank:8 ttt_lora_lr:0.01 ttt_chunk_size:256
warmup_step:1/20
warmup_step:2/20
warmup_step:3/20
warmup_step:4/20
warmup_step:5/20
warmup_step:6/20
warmup_step:7/20
warmup_step:8/20
warmup_step:9/20
warmup_step:10/20
warmup_step:11/20
warmup_step:12/20
warmup_step:13/20
warmup_step:14/20
warmup_step:15/20
warmup_step:16/20
warmup_step:17/20
warmup_step:18/20
warmup_step:19/20
warmup_step:20/20
step:0/20000 val_loss:8.3081 val_bpb:3.5657 train_time:0ms step_avg:0.02ms
step:2750/20000 train_loss:2.951930 lr_scale:1.0000 muon_mom:0.9900 train_time:200669ms step_avg:72.97ms this_step:3616.4ms mem:19160MiB swa_n:0
step:2800/20000 train_loss:2.981109 lr_scale:1.0000 muon_mom:0.9900 train_time:204345ms step_avg:72.98ms this_step:3676.3ms mem:19160MiB swa_n:0
step:2850/20000 train_loss:3.045949 lr_scale:1.0000 muon_mom:0.9900 train_time:207959ms step_avg:72.97ms this_step:3613.7ms mem:19160MiB swa_n:0
step:2900/20000 train_loss:2.962373 lr_scale:1.0000 muon_mom:0.9900 train_time:211571ms step_avg:72.96ms this_step:3612.5ms mem:19160MiB swa_n:0
step:2950/20000 train_loss:2.870890 lr_scale:1.0000 muon_mom:0.9900 train_time:215247ms step_avg:72.97ms this_step:3676.1ms mem:19160MiB swa_n:0
step:3000/20000 train_loss:2.875646 lr_scale:1.0000 muon_mom:0.9900 train_time:218872ms step_avg:72.96ms this_step:3624.5ms mem:19160MiB swa_n:0
step:3000/20000 val_loss:2.9018 val_bpb:1.2454 train_time:218908ms step_avg:72.97ms
step:3050/20000 train_loss:3.033890 lr_scale:1.0000 muon_mom:0.9900 train_time:222490ms step_avg:72.95ms this_step:3617.8ms mem:19160MiB swa_n:0
step:3100/20000 train_loss:2.866428 lr_scale:1.0000 muon_mom:0.9900 train_time:226162ms step_avg:72.96ms this_step:3672.4ms mem:19160MiB swa_n:0
step:3150/20000 train_loss:2.946167 lr_scale:1.0000 muon_mom:0.9900 train_time:229762ms step_avg:72.94ms this_step:3600.1ms mem:19160MiB swa_n:0
step:3200/20000 train_loss:2.825993 lr_scale:1.0000 muon_mom:0.9900 train_time:233452ms step_avg:72.95ms this_step:3689.5ms mem:19160MiB swa_n:0
step:3250/20000 train_loss:2.963535 lr_scale:1.0000 muon_mom:0.9900 train_time:237066ms step_avg:72.94ms this_step:3614.6ms mem:19160MiB swa_n:0
step:3300/20000 train_loss:2.748781 lr_scale:1.0000 muon_mom:0.9900 train_time:240664ms step_avg:72.93ms this_step:3598.2ms mem:19160MiB swa_n:0
step:3350/20000 train_loss:2.934975 lr_scale:1.0000 muon_mom:0.9900 train_time:244359ms step_avg:72.94ms this_step:3694.6ms mem:19160MiB swa_n:0
step:3400/20000 train_loss:2.979708 lr_scale:1.0000 muon_mom:0.9900 train_time:247971ms step_avg:72.93ms this_step:3612.3ms mem:19160MiB swa_n:0
step:3450/20000 train_loss:2.836975 lr_scale:1.0000 muon_mom:0.9900 train_time:251647ms step_avg:72.94ms this_step:3675.6ms mem:19160MiB swa_n:0
step:3500/20000 train_loss:2.842899 lr_scale:1.0000 muon_mom:0.9900 train_time:255259ms step_avg:72.93ms this_step:3611.7ms mem:19160MiB swa_n:0
step:3550/20000 train_loss:2.826827 lr_scale:1.0000 muon_mom:0.9900 train_time:258870ms step_avg:72.92ms this_step:3611.8ms mem:19160MiB swa_n:0
step:3600/20000 train_loss:2.977205 lr_scale:1.0000 muon_mom:0.9900 train_time:262538ms step_avg:72.93ms this_step:3667.3ms mem:19160MiB swa_n:0
step:3650/20000 train_loss:2.910629 lr_scale:1.0000 muon_mom:0.9900 train_time:266155ms step_avg:72.92ms this_step:3617.6ms mem:19160MiB swa_n:0
step:3700/20000 train_loss:2.936442 lr_scale:1.0000 muon_mom:0.9900 train_time:269821ms step_avg:72.92ms this_step:3665.2ms mem:19160MiB swa_n:0
step:3750/20000 train_loss:2.776180 lr_scale:1.0000 muon_mom:0.9900 train_time:273446ms step_avg:72.92ms this_step:3624.9ms mem:19160MiB swa_n:0
step:3800/20000 train_loss:2.870401 lr_scale:1.0000 muon_mom:0.9900 train_time:277057ms step_avg:72.91ms this_step:3611.2ms mem:19160MiB swa_n:0
step:3850/20000 train_loss:3.006703 lr_scale:1.0000 muon_mom:0.9900 train_time:280725ms step_avg:72.92ms this_step:3668.7ms mem:19160MiB swa_n:0
step:3900/20000 train_loss:2.910996 lr_scale:1.0000 muon_mom:0.9900 train_time:284338ms step_avg:72.91ms this_step:3612.7ms mem:19160MiB swa_n:0
step:3950/20000 train_loss:2.878091 lr_scale:1.0000 muon_mom:0.9900 train_time:288009ms step_avg:72.91ms this_step:3670.5ms mem:19160MiB swa_n:0
step:4000/20000 train_loss:2.804206 lr_scale:1.0000 muon_mom:0.9900 train_time:291627ms step_avg:72.91ms this_step:3618.4ms mem:19160MiB swa_n:0
step:4000/20000 val_loss:2.8803 val_bpb:1.2362 train_time:291663ms step_avg:72.92ms
step:4050/20000 train_loss:2.829024 lr_scale:1.0000 muon_mom:0.9900 train_time:295241ms step_avg:72.90ms this_step:3613.8ms mem:19160MiB swa_n:0
step:4100/20000 train_loss:2.767892 lr_scale:1.0000 muon_mom:0.9900 train_time:298913ms step_avg:72.91ms this_step:3672.4ms mem:19160MiB swa_n:0
step:4150/20000 train_loss:2.917894 lr_scale:1.0000 muon_mom:0.9900 train_time:302523ms step_avg:72.90ms this_step:3609.5ms mem:19160MiB swa_n:0
step:4200/20000 train_loss:2.969532 lr_scale:1.0000 muon_mom:0.9900 train_time:306198ms step_avg:72.90ms this_step:3674.9ms mem:19160MiB swa_n:0
step:4250/20000 train_loss:2.757814 lr_scale:1.0000 muon_mom:0.9900 train_time:309805ms step_avg:72.90ms this_step:3607.8ms mem:19160MiB swa_n:0
step:4300/20000 train_loss:2.583763 lr_scale:1.0000 muon_mom:0.9900 train_time:313418ms step_avg:72.89ms this_step:3612.9ms mem:19160MiB swa_n:0
step:4350/20000 train_loss:2.848979 lr_scale:1.0000 muon_mom:0.9900 train_time:317100ms step_avg:72.90ms this_step:3681.6ms mem:19160MiB swa_n:0
step:4400/20000 train_loss:2.947910 lr_scale:1.0000 muon_mom:0.9900 train_time:320713ms step_avg:72.89ms this_step:3613.3ms mem:19160MiB swa_n:0
step:4450/20000 train_loss:2.786800 lr_scale:1.0000 muon_mom:0.9900 train_time:324324ms step_avg:72.88ms this_step:3610.7ms mem:19160MiB swa_n:0
step:4500/20000 train_loss:2.824342 lr_scale:1.0000 muon_mom:0.9900 train_time:327998ms step_avg:72.89ms this_step:3674.4ms mem:19160MiB swa_n:0
step:4550/20000 train_loss:2.832218 lr_scale:1.0000 muon_mom:0.9900 train_time:331612ms step_avg:72.88ms this_step:3614.0ms mem:19160MiB swa_n:0
step:4600/20000 train_loss:3.057828 lr_scale:1.0000 muon_mom:0.9900 train_time:335280ms step_avg:72.89ms this_step:3667.3ms mem:19160MiB swa_n:0
step:4650/20000 train_loss:2.993895 lr_scale:1.0000 muon_mom:0.9900 train_time:338895ms step_avg:72.88ms this_step:3615.1ms mem:19160MiB swa_n:0
step:4700/20000 train_loss:2.859583 lr_scale:1.0000 muon_mom:0.9900 train_time:342507ms step_avg:72.87ms this_step:3612.5ms mem:19160MiB swa_n:0
step:4750/20000 train_loss:2.867589 lr_scale:1.0000 muon_mom:0.9900 train_time:346179ms step_avg:72.88ms this_step:3671.7ms mem:19160MiB swa_n:0
step:4800/20000 train_loss:2.922022 lr_scale:1.0000 muon_mom:0.9900 train_time:349788ms step_avg:72.87ms this_step:3609.4ms mem:19160MiB swa_n:0
step:4850/20000 train_loss:2.955649 lr_scale:1.0000 muon_mom:0.9900 train_time:353459ms step_avg:72.88ms this_step:3670.9ms mem:19160MiB swa_n:0
step:4900/20000 train_loss:3.005286 lr_scale:1.0000 muon_mom:0.9900 train_time:357066ms step_avg:72.87ms this_step:3606.5ms mem:19160MiB swa_n:0
step:4950/20000 train_loss:2.915060 lr_scale:1.0000 muon_mom:0.9900 train_time:360679ms step_avg:72.86ms this_step:3612.8ms mem:19160MiB swa_n:0
step:5000/20000 train_loss:2.958869 lr_scale:1.0000 muon_mom:0.9900 train_time:364351ms step_avg:72.87ms this_step:3672.2ms mem:19160MiB swa_n:0
step:5000/20000 val_loss:2.8684 val_bpb:1.2311 train_time:364388ms step_avg:72.88ms
step:5050/20000 train_loss:2.934324 lr_scale:1.0000 muon_mom:0.9900 train_time:367960ms step_avg:72.86ms this_step:3609.2ms mem:19160MiB swa_n:0
step:5100/20000 train_loss:2.931351 lr_scale:1.0000 muon_mom:0.9900 train_time:371625ms step_avg:72.87ms this_step:3665.5ms mem:19160MiB swa_n:0
step:5150/20000 train_loss:2.873227 lr_scale:1.0000 muon_mom:0.9900 train_time:375236ms step_avg:72.86ms this_step:3610.9ms mem:19160MiB swa_n:0
step:5200/20000 train_loss:2.949796 lr_scale:1.0000 muon_mom:0.9900 train_time:378844ms step_avg:72.85ms this_step:3608.2ms mem:19160MiB swa_n:0
step:5250/20000 train_loss:2.874868 lr_scale:1.0000 muon_mom:0.9900 train_time:382515ms step_avg:72.86ms this_step:3671.0ms mem:19160MiB swa_n:0
step:5300/20000 train_loss:2.757392 lr_scale:1.0000 muon_mom:0.9900 train_time:386123ms step_avg:72.85ms this_step:3607.8ms mem:19160MiB swa_n:0
step:5350/20000 train_loss:2.907925 lr_scale:1.0000 muon_mom:0.9900 train_time:389794ms step_avg:72.86ms this_step:3670.4ms mem:19160MiB swa_n:0
step:5400/20000 train_loss:2.701351 lr_scale:1.0000 muon_mom:0.9900 train_time:393406ms step_avg:72.85ms this_step:3612.7ms mem:19160MiB swa_n:0
step:5450/20000 train_loss:3.019652 lr_scale:1.0000 muon_mom:0.9900 train_time:397014ms step_avg:72.85ms this_step:3608.1ms mem:19160MiB swa_n:0
step:5500/20000 train_loss:2.920525 lr_scale:1.0000 muon_mom:0.9900 train_time:400686ms step_avg:72.85ms this_step:3671.4ms mem:19160MiB swa_n:0
step:5550/20000 train_loss:2.897451 lr_scale:1.0000 muon_mom:0.9900 train_time:404293ms step_avg:72.85ms this_step:3607.2ms mem:19160MiB swa_n:0
step:5600/20000 train_loss:2.851489 lr_scale:1.0000 muon_mom:0.9900 train_time:407967ms step_avg:72.85ms this_step:3673.7ms mem:19160MiB swa_n:0
step:5650/20000 train_loss:2.922663 lr_scale:1.0000 muon_mom:0.9900 train_time:411577ms step_avg:72.85ms this_step:3610.0ms mem:19160MiB swa_n:0
step:5700/20000 train_loss:2.764866 lr_scale:1.0000 muon_mom:0.9900 train_time:415187ms step_avg:72.84ms this_step:3610.6ms mem:19160MiB swa_n:0
step:5750/20000 train_loss:2.822886 lr_scale:1.0000 muon_mom:0.9900 train_time:418900ms step_avg:72.85ms this_step:3712.6ms mem:19160MiB swa_n:0
step:5800/20000 train_loss:3.029121 lr_scale:1.0000 muon_mom:0.9900 train_time:422550ms step_avg:72.85ms this_step:3649.7ms mem:19160MiB swa_n:0
step:5850/20000 train_loss:2.756232 lr_scale:1.0000 muon_mom:0.9900 train_time:426223ms step_avg:72.86ms this_step:3673.5ms mem:19160MiB swa_n:0
step:5900/20000 train_loss:2.939334 lr_scale:1.0000 muon_mom:0.9900 train_time:429824ms step_avg:72.85ms this_step:3600.9ms mem:19160MiB swa_n:0
step:5950/20000 train_loss:2.860506 lr_scale:1.0000 muon_mom:0.9900 train_time:433438ms step_avg:72.85ms this_step:3613.8ms mem:19160MiB swa_n:0
step:6000/20000 train_loss:2.932346 lr_scale:1.0000 muon_mom:0.9900 train_time:437106ms step_avg:72.85ms this_step:3668.3ms mem:19160MiB swa_n:0
step:6000/20000 val_loss:2.8585 val_bpb:1.2268 train_time:437142ms step_avg:72.86ms
step:6050/20000 train_loss:2.853411 lr_scale:1.0000 muon_mom:0.9900 train_time:440715ms step_avg:72.85ms this_step:3608.5ms mem:19160MiB swa_n:0
step:6100/20000 train_loss:2.819050 lr_scale:1.0000 muon_mom:0.9900 train_time:444326ms step_avg:72.84ms this_step:3611.8ms mem:19160MiB swa_n:0
step:6150/20000 train_loss:2.917517 lr_scale:1.0000 muon_mom:0.9900 train_time:448001ms step_avg:72.85ms this_step:3674.6ms mem:19160MiB swa_n:0
